description,title,image_id,user_tags
"As we approached the bridge carrying the Buckland road over the N1, the heat created a haze and a <a href=""http://en.wikipedia.org/wiki/Mirage#Highway_mirage"" rel=""nofollow"">highway mirage</a> on the road surface. A fairly common occurrence out there. Not so much in the UK...","Buckland Road Bridge, Doornpoort",5439481421,"['buckland', 'doornpoort', 'heat haze', 'highway', 'highway mirage', 'hot-road mirage', 'mirage', 'n1 highway', 'south africa']"
,View From Health Club Towards Old Georgetown,12036168693,"['construction', 'construction site', 'just up the pike', 'montgomery county maryland', 'new urbanism', 'north bethesda maryland', 'pike and rose', 'rockville maryland', 'suburban retrofit', 'white flint']"
,What's up with that Pirate Ship?,2490051291,"['2008', 'building', 'japan', 'nightime', 'royal gardens', 'subway', 'tokyo', 'vacation']"
I think they are goats...they were on some rocks along the road in New Mexico.  (They aren't mountain goats.),Wooly goats?,4098794085,"['2009', 'goats', 'new mexico', 'vacation']"
"This is the norm price around Kalispell for gas, which is 14 cents above the national average.",Gas,270993747,"[' 15/10', ' alberstons', ' gas', ' road', ' road sign', ' sign', '10/15', 'flathead', 'kalispell', 'montana']"
,View from the Mother's front side porch,2403533572,"['2008 flood in west plains', 'west plains']"
,,2805936462,"['2008', 'biysk', 'film', 'girls', 'helios-44-2', 'people', 'road', 'russiastreet', 'street', 'summer', 'zenit']"
"Σε κατάσταση συναγερμού είναι οι αρχές της Περιφέρειας Ανατολικής Μακεδονίας και Θράκης, καθώς και όλου του Έβρου για το ενδεχόμενο πλημμυρών εξαιτίας της αύξησης της στάθμης των ποταμών Άρδα και Ερυθροποτάμου, λόγω της υπερχείλισης του φράγματος του Ιβαΐλογκραντ στη Βουλγαρία. Από το πρωί του Σαββάτου 7 Ιανουαρίου 2012 τέθηκαν σε επιφυλακή όλες οι υπηρεσίες των δήμων και της περιφέρειας ΑΜ-Θ.",Σε κατάσταση συναγερμού ο Έβρος για τις πλημμύρες,6653683923,"['ardas', 'bulgaria', 'didymoteixo', 'ebros', 'evros', 'floods', 'ivailograd', 'orestiada', 'perifereia amth']"
,Lake_wide_angle2,4221305967,"['canberra', 'lake', 'water']"
"It's difficult to find much information on the history of this temple, which is a shame given its impressive size and location (immediately in front of you as you exit the railway station). Evidently, it was originally built by the Khmers about 1000 years ago, when Lopburi was one of the biggest towns on their western borders; certainly the oldest monuments here are of Khmer origin. 

Later additions are attributed to the 17th century Siamese King Narai, who made Lopburi his capital, and the current state of the temple is at least in part due to simple abandonment after the royal court returned to Ayutthaya on his death in1688. 

It's also worth pointing out that there are no monkeys here. They are all further down the road!

I'd certainly like to return to Lopburi at some stage and re-take this shot. I think I could do a much better job of it now. And Alison wouldn't be walking into the frame!","Wat Phra Si Rattana Mahathat, Lopburi",723866963,"['ancient', 'asia', 'buddha', 'buddhism', 'khmer', 'lopburi', 'religion', 'ruins', 'siam', 'siamese', 'statue', 'temple', 'thailand', 'tropical', 'wat phra si rattana mahathat']"
"Great Blue Heron on a log-jam on the Clark Fork River as it runs through Missoula, Montana. After a lot of flooding, the river's running clear enough for fishing birds to do well again. Unfortunately, many baby  Ospreys, and possibly Herons as well, starved to death this year because their parents weren't able to get enough food from the muddy flood waters.",Great Blue on the Clark Fork,5989366568,"['beckes', 'eugene', 'the wonderful world of birds']"
"The flow rate of the Arno is irregular. It is sometimes described as having a torrent-like behaviour, because it can easily go from almost dry to near-flood in a few days. At the point where the Arno leaves the Apennines, flow measurements can vary between 0.56 m³/s and 3,540 m³/s. New dams built upstream of Florence have greatly alleviated the problem in recent years.

Source: Wikipedia",Slight Bend in the Arno River,3702096779,[]
,Tuggerah Lake 3,3336625415,"['australia', 'lake', 'nsw', 'sunset', 'the entrance', 'tuggerah lake', 'water']"
Couldn't get to the trail because it was closed due to the severe flooding from September.,Santa Elena Canyon,3168413147,"['bbnp', 'big bend national park', 'canyon', 'cliffs', 'desert']"
Random Kings Island building.,Kings Island 2012,7340044214,"['2012', 'kings island']"
"Bilbao Airport is a public airport located 9 km north of Bilbao. It is the most important airport of the Basque Country and northern Spain. It is famous for its new main terminal opened in 2000 and designed by Santiago Calatrava.

The terminal has a sleek design, with two symmetrical ""wings"" and a sharp tip at its center which is specially visible when approaching the terminal from the sides. This original design has granted the building the nickname of ""La Paloma"" (""The Dove""). White concrete and glass have been used. The interiors are open and luminous spaces, distributed in two floors, the upper one for departures (check-in counters and gates) and the lower for arrivals.",Bilbao Airport,10725661965,"['şık tasarım', 'aeropuerto', 'aeropuerto de bilbao', 'aireportua', 'airport', 'bask', 'basque', 'basque country', 'beyaz beton', 'bilbao', 'bilbao airport', 'bilbao havalimanı', 'bilbo', 'bilboko aireportua', 'bio', 'biscay', 'biskay', 'bizkaia', 'check-in counters', 'check-in gates', 'check-in kapıları', 'check-in kontuarı', 'd90', 'dove', 'españa', 'espainia', 'euskadi', 'fav10', 'güvercin', 'havaalanı', 'havalimanı', 'i̇spanya', 'iata: bio', 'icao: lebb', 'kanat', 'la paloma', 'lebb', 'loiu', 'nikon', 'nikon d90', 'nikon digital', 'nikon dslr', 'país vasco', 'pays basque', 'peugeot', 'peugeot 407', 'santiago calatrava', 'simetrik', 'simetrik kanatlar', 'sleek design', 'spain', 'symmetrical', 'symmetrical wings', 'terminal', 'vizcaya', 'white concrete', 'wing']"
,Seoul: flooded road,6005526504,[]
Lots of water,20070811-IMG_9893,2409895613,"['camping', 'caravans', 'flood', 'summer']"
"West Channel/West Point residents were evacuated at approx. 13:30/27/04/97, Friday afternoon. Channel residents were allowed back Saturday morning but West Point, which took the brunt of the flood, is still closed down.",Breakup 2007 - Evacuation,475548703,[]
,Looking over the Lagoon,2114456308,"['2007', 'anniversary', 'atlantis', 'bahamas', 'building', 'jacob', 'lagoon', 'paradise island']"
布达拉宫范围外的街道 / The road outside the Potala Palace compound,"布达拉宫 Potala Palace, Lhasa",5092224872,"['“potala', '中国', '中国西南部', '布达拉宫', '拉萨', '西藏', '青藏高原', 'china', 'lhasa', 'palace”', 'qingzang plateau', 'southwestern china', 'tibet']"
,,3260465333,"['building', 'dublin', 'flood', 'ireland', 'shot in ireland', 'site', 'water']"
,Périphérique,2121525974,"['cars', 'périphérique', 'paris', 'road']"
,Alberta St,3641283946,"['flood', 'hurricane', 'katrina', 'louisiana', 'metairie', 'new', 'orleans']"
"as the storm passed through, the drains were full of leves and so the streets flooded",rain,311518413,"['flooded', 'geneva', 'ny', 'rain', 'storm', 'traffic']"
Bucasia shopping centre,mackay flood,2266329228,"['2008 mackay flood', 'bucasia shopping centre']"
"Our assignment: suppose the SMB library were to be relocated to the current Amenities building, along with some new services, who would be the stakeholders involved and what consultation might be done to optimise outcomes of such a move.  In the process we examined the library building and supposed new building to consider accessibility issues and potential stakeholders based upon location.  I thought photos might help me think about matters.  This one shows the most significant issue: the fact that the building sits behind the National Trust protected wall of the Old Gaol.",Old Ballarat Gaol 2,527413626,"['ballarat', 'cullb510b', 'library', 'national_trust', 'old_gaol', 'smb']"
At the next over house the owner was putting on <i>new shingles</i>!,Fixer-upper,182123120,"['cooperstown', 'flooding', 'new york state']"
"A long-time Bartlesville fixture near Silverlake and Nowata road. The land is well below the flood level of the Caney River, so every few years everything at this go-cart track has to be moved up to higher ground to avoid flooding. I had never noticed the broken and unarranged miniature golf holes or the large pool behind it. The kart track is still in excellent shape with a smooth asphalt surface that grips the tires.","Crossroads Kart Racing - Bartlesville, OK",3185408316,"['bartlesville', 'crossroads', 'flood', 'go-cart', 'golf', 'kart', 'lost tulsa', 'miniature', 'oklahoma', 'place', 'racing', 'track']"
"The canopy effect that trees have here in Grand Forks.  Trees are often planted along streets for this affect and its very clear a street used to go through here.  Likely, the road was removed after the big flood of '97 to give way to the development of the earthen dikes and the green area and parks that were developed afterward.",Greenway - Elks Drive,4121642970,[]
,Coastal flooding in Taitung during typhoon Usagi,10457158923,"['taitung city', 'taitung county', 'taiwan']"
"Barmah National Park - located on the Murray River near the town of Barmah, approximately 220 kilometres north of Melbourne. The 28,500 hectare park consists of River Red forest and wetlands. As you can see the area is subject to sporadic flooding from natural and irrigation water flows.",High Water Mark,12540593173,"['australia', 'barmah', 'gumtree', 'national park', 'red gum', 'tree', 'victoria', 'wetlands']"
"Flood wall up surrounding Washington Harbour

More Photos At:
<a href=""http://www.glynlowe.com/washington_harbor"" target=""_blank"" rel=""nofollow"">www.glynlowe.com/washington_harbor</a</a>",Flood wall up surrounding Washington Harbour,8467142946,"['barriers', 'coast', 'dc', 'flood', 'flood barriers', 'harbor', 'northeast', 'potomac', 'rain', 'river', 'storm', 'tropical storm', 'usa', 'wall', 'washington', 'washington d.c.', 'washington harbour', 'wind']"
"The GREAT British Festival was held  Chandigarh 4-5 December 2013. The focus areas included Inward Investment, Agriculture, Education, Food, Retail, Fashion, Infrastructure and Tourism. The key attraction was Food Archaeologist, Chef Alan Coxon who also designed the British themed food festival that was celebrated at the Taj Hotel following the road show. Marks & Spencer and the UKTI team put together a fashion show demonstrating the GREAT UK fashion. David Lelliott, British Deputy High Commissioner to Chandigarh, also spoke about the various opportunities that the UK offers to Chandigarh. Follow us on Twitter @UKinIndia.","GREAT Trade Road show, Chandigarh",12201260643,"['2013', 'chandigarh', 'great', 'show', 'trade', 'ukti']"
,21,4853767605,"['flood relief', 'flood relief - pakistan', 'helping hand usa', 'medical relief camp', 'muslims for humanity', 'pakistan', 'pakistan flood', 'pakistan flood relief', 'pakistan flooding 2010']"
,Beware of flooding,1172999479,"['boland', 'cape nature reserve', 'du toitskloof', 'elandsrivier', 'hike', 'kromrivier', 'limietberg', 'mountain', 'river', 'signage', 'south africa', 'walk', 'western cape']"
Brisbane - May 2011: A quick visit to Queensland's capital,Seems that Brisbane floods once in a while,6256763299,"['2011', 'botanic', 'brisbane', 'city', 'fall', 'flood', 'garden', 'marker', 'may']"
,Entrance to the former children's room - Northwest corner of building,8265935652,"['architecture', 'everett public library']"
